pair,model,prompt_mode,wrapper,normalization,comparison,n,estimate,ci_low,ci_high,positive_rate
zh_ja,gemma3_4b,chat,refers,sum,masked_minus_shuffled,27,10.63472338075991,7.123302816461634,14.214162501582384,0.8888888888888888
zh_ja,gemma3_4b,plain,bare,mean,full_minus_language_only,27,0.007892151673634848,-0.5820543203088971,0.5465006771462931,0.5555555555555556
zh_ja,gemma3_4b,plain,bare,mean,full_minus_shuffled,27,1.2663133100227073,0.5501598592157717,2.013326539816679,0.7777777777777778
zh_ja,gemma3_4b,plain,bare,mean,masked_minus_shuffled,27,0.9502278875421595,0.4210709755067472,1.4928060076854843,0.8148148148148148
zh_ja,gemma3_4b,plain,bare,sum,full_minus_language_only,27,0.3961561278060631,-0.8280553134503188,1.6510444327085096,0.5185185185185185
zh_ja,gemma3_4b,plain,bare,sum,full_minus_shuffled,27,2.6674639560558178,1.4597638218491165,3.8770667972388058,0.8148148148148148
zh_ja,gemma3_4b,plain,bare,sum,masked_minus_shuffled,27,1.5858681731753879,0.6406512794671235,2.5510945092748702,0.7037037037037037
zh_ja,gemma3_4b,plain,definition,mean,full_minus_language_only,27,-0.08372033966912164,-0.3017391434422245,0.12958468044245666,0.5185185185185185
zh_ja,gemma3_4b,plain,definition,mean,full_minus_shuffled,27,0.4113665421803792,0.15938138520276104,0.6575015648647589,0.8148148148148148
zh_ja,gemma3_4b,plain,definition,mean,masked_minus_shuffled,27,0.2652649967758744,0.10344805938226206,0.4296933233737944,0.6666666666666666
zh_ja,gemma3_4b,plain,definition,sum,full_minus_language_only,27,-0.24822217446786385,-1.3050618418940791,0.8307183345158891,0.5555555555555556
zh_ja,gemma3_4b,plain,definition,sum,full_minus_shuffled,27,2.300336166664406,1.0956731875737509,3.494545904795329,0.8148148148148148
zh_ja,gemma3_4b,plain,definition,sum,masked_minus_shuffled,27,1.473250530384205,0.636089238414058,2.308397493539032,0.6666666666666666
zh_ja,gemma3_4b,plain,refers,mean,full_minus_language_only,27,0.022965479780126502,-0.1970363246070014,0.24912349129164646,0.48148148148148145
zh_ja,gemma3_4b,plain,refers,mean,full_minus_shuffled,27,0.5643935689219722,0.35934266172073503,0.7839793265969665,0.8518518518518519
zh_ja,gemma3_4b,plain,refers,mean,masked_minus_shuffled,27,0.32182305830496327,0.14999550382296245,0.4900996042622455,0.7407407407407407
zh_ja,gemma3_4b,plain,refers,sum,full_minus_language_only,27,0.4541795518663194,-0.9859881710123133,2.115322943086976,0.5185185185185185
zh_ja,gemma3_4b,plain,refers,sum,full_minus_shuffled,27,3.6980474613330983,2.4407257777673226,5.002116185647469,0.8148148148148148
zh_ja,gemma3_4b,plain,refers,sum,masked_minus_shuffled,27,2.022006882561578,0.8944384089222661,3.0701024982664316,0.7407407407407407
zh_ja,qwen25_7b,chat,bare,mean,full_minus_language_only,27,0.5037962904682866,0.07511447977136683,0.9411497340158179,0.6666666666666666
zh_ja,qwen25_7b,chat,bare,mean,full_minus_shuffled,27,1.663013153605991,0.9937084626268458,2.3741460480071876,0.8518518518518519
zh_ja,qwen25_7b,chat,bare,mean,masked_minus_shuffled,27,2.6280274391174316,1.8657944206838253,3.403437372490211,0.9259259259259259
zh_ja,qwen25_7b,chat,bare,sum,full_minus_language_only,27,2.306241618262397,0.7033740675007856,4.032220158753571,0.6296296296296297
zh_ja,qwen25_7b,chat,bare,sum,full_minus_shuffled,27,5.198579911832456,2.7748220501122653,7.872621032043738,0.8148148148148148
zh_ja,qwen25_7b,chat,bare,sum,masked_minus_shuffled,27,6.737643789362024,4.322682474719153,9.578074008447151,0.8888888888888888
zh_ja,qwen25_7b,chat,definition,mean,full_minus_language_only,27,0.19345311765317563,-0.11827822261386448,0.49766452003408346,0.5555555555555556
zh_ja,qwen25_7b,chat,definition,mean,full_minus_shuffled,27,0.8920127462457728,0.5797853191693624,1.1998146147639661,0.8518518518518519
zh_ja,qwen25_7b,chat,definition,mean,masked_minus_shuffled,27,0.8915383021036783,0.4818467636903127,1.2681315762025336,0.7777777777777778
zh_ja,qwen25_7b,chat,definition,sum,full_minus_language_only,27,1.5874563146520544,-0.4351923094855414,3.5812251956374546,0.6296296296296297
zh_ja,qwen25_7b,chat,definition,sum,full_minus_shuffled,27,5.003616756863064,2.9302670107947453,7.06106012309039,0.7777777777777778
zh_ja,qwen25_7b,chat,definition,sum,masked_minus_shuffled,27,5.365121912073206,2.877271685776887,7.874339937280726,0.8148148148148148
zh_ja,qwen25_7b,chat,refers,mean,full_minus_language_only,27,0.4648848904503716,0.10917142585471824,0.8339067132384689,0.7037037037037037
zh_ja,qwen25_7b,chat,refers,mean,full_minus_shuffled,27,1.3104056693889476,0.9387901003713961,1.692798950495543,0.8518518518518519
zh_ja,qwen25_7b,chat,refers,mean,masked_minus_shuffled,27,1.2857470335783783,0.9144799830736938,1.6550418750003528,0.8888888888888888
zh_ja,qwen25_7b,chat,refers,sum,full_minus_language_only,27,3.0768123909279153,0.5582539452446831,5.541278793193674,0.7037037037037037
zh_ja,qwen25_7b,chat,refers,sum,full_minus_shuffled,27,8.134095651132089,5.460248682234023,10.79547840400978,0.8148148148148148
zh_ja,qwen25_7b,chat,refers,sum,masked_minus_shuffled,27,8.05543362652814,5.481397625252053,10.907691642973155,0.8888888888888888
zh_ja,qwen25_7b,plain,bare,mean,full_minus_language_only,27,-0.45419936489175866,-1.386176159757155,0.3971231942927388,0.4444444444444444
zh_ja,qwen25_7b,plain,bare,mean,full_minus_shuffled,27,1.6719159108621102,0.9762964578690352,2.343955699492384,0.8148148148148148
zh_ja,qwen25_7b,plain,bare,mean,masked_minus_shuffled,27,2.472056093039336,1.5949255327383678,3.3602433445277033,0.8888888888888888
zh_ja,qwen25_7b,plain,bare,sum,full_minus_language_only,27,-0.5445634833088627,-2.389941963167102,1.273545623543086,0.48148148148148145
zh_ja,qwen25_7b,plain,bare,sum,full_minus_shuffled,27,4.208294435783669,2.823936569690704,5.580754369718057,0.8888888888888888
zh_ja,qwen25_7b,plain,bare,sum,masked_minus_shuffled,27,5.942806915000633,4.230566621268237,7.693250857900689,0.8888888888888888
zh_ja,qwen25_7b,plain,definition,mean,full_minus_language_only,27,0.09624199955551713,-0.2090337743361791,0.3834717869758604,0.5185185185185185
zh_ja,qwen25_7b,plain,definition,mean,full_minus_shuffled,27,0.8289886889634309,0.48422308354466054,1.1697323683235379,0.8148148148148148
zh_ja,qwen25_7b,plain,definition,mean,masked_minus_shuffled,27,0.94955665535397,0.6780637052324083,1.249172266986635,0.9259259259259259
zh_ja,qwen25_7b,plain,definition,sum,full_minus_language_only,27,0.725142549585413,-0.966669460579201,2.4620563674856095,0.5555555555555556
zh_ja,qwen25_7b,plain,definition,sum,full_minus_shuffled,27,5.09822361557572,3.431167198993542,6.856068081325953,0.8888888888888888
zh_ja,qwen25_7b,plain,definition,sum,masked_minus_shuffled,27,5.905579072457773,4.299255012582849,7.816192554544517,1.0
zh_ja,qwen25_7b,plain,refers,mean,full_minus_language_only,27,0.2701572268097489,0.03291067955670533,0.5175751883674551,0.6296296296296297
zh_ja,qwen25_7b,plain,refers,mean,full_minus_shuffled,27,0.9103710960458826,0.6342108620537651,1.2018372096397256,0.8888888888888888
zh_ja,qwen25_7b,plain,refers,mean,masked_minus_shuffled,27,1.1299603647655911,0.8662282148996989,1.4089700675672954,0.9629629629629629
zh_ja,qwen25_7b,plain,refers,sum,full_minus_language_only,27,1.9274737393414532,0.22576059941892276,3.780180779209842,0.6296296296296297
zh_ja,qwen25_7b,plain,refers,sum,full_minus_shuffled,27,6.204686235498499,4.37526529011903,8.127214641924256,0.9629629629629629
zh_ja,qwen25_7b,plain,refers,sum,masked_minus_shuffled,27,7.518296241760254,5.6079890357123485,9.582542067103914,1.0
zh_ja,qwen3_8b,chat,bare,mean,full_minus_language_only,27,0.0997689476719609,-0.5251146155375022,0.7414787281442561,0.5555555555555556
zh_ja,qwen3_8b,chat,bare,mean,full_minus_shuffled,27,0.9827388215948034,0.17496420277489558,1.6940518248964238,0.7037037037037037
zh_ja,qwen3_8b,chat,bare,mean,masked_minus_shuffled,27,1.5164438088734944,0.7071589101243904,2.3573634394892933,0.7407407407407407
zh_ja,qwen3_8b,chat,bare,sum,full_minus_language_only,27,0.8573547999064127,-0.8867730900093361,2.5276277347847262,0.5925925925925926
zh_ja,qwen3_8b,chat,bare,sum,full_minus_shuffled,27,3.2749138938056097,1.2632418976889717,5.144157469714129,0.6666666666666666
zh_ja,qwen3_8b,chat,bare,sum,masked_minus_shuffled,27,4.43650464658384,2.6105882026531075,6.427445362232349,0.8148148148148148
zh_ja,qwen3_8b,chat,definition,mean,full_minus_language_only,27,0.15798971388075086,-0.016890919870800433,0.3341890425593764,0.6666666666666666
zh_ja,qwen3_8b,chat,definition,mean,full_minus_shuffled,27,0.6951123785089564,0.5245466751080973,0.8704287484840111,0.9259259259259259
zh_ja,qwen3_8b,chat,definition,mean,masked_minus_shuffled,27,0.5359740698779071,0.35875395006603666,0.7087325694384395,0.8518518518518519
zh_ja,qwen3_8b,chat,definition,sum,full_minus_language_only,27,1.119681888156467,0.16219395531548395,2.0227076318528905,0.6666666666666666
zh_ja,qwen3_8b,chat,definition,sum,full_minus_shuffled,27,3.93523880287453,3.0944309605492486,4.804138026414093,0.9259259259259259
zh_ja,qwen3_8b,chat,definition,sum,masked_minus_shuffled,27,3.1647102214671947,2.2594101534949407,4.062713759033768,0.8888888888888888
zh_ja,qwen3_8b,chat,refers,mean,full_minus_language_only,27,0.32706330440662523,0.18672862384054395,0.46945900232703575,0.7777777777777778
zh_ja,qwen3_8b,chat,refers,mean,full_minus_shuffled,27,0.8337069440771032,0.6784952636118288,0.9919696300118055,0.9629629629629629
zh_ja,qwen3_8b,chat,refers,mean,masked_minus_shuffled,27,0.6595904297298856,0.4974189681035501,0.8250043893301927,0.9259259259259259
zh_ja,qwen3_8b,chat,refers,sum,full_minus_language_only,27,2.2351560945864075,1.2458482283133048,3.2462106704711915,0.7777777777777778
zh_ja,qwen3_8b,chat,refers,sum,full_minus_shuffled,27,5.354562194259079,4.383715089162191,6.410576267595642,0.9629629629629629
zh_ja,qwen3_8b,chat,refers,sum,masked_minus_shuffled,27,4.363500453807689,3.2570477856530085,5.5086253272162535,0.9259259259259259
zh_ja,qwen3_8b,plain,bare,mean,full_minus_language_only,27,-0.12165768168590686,-0.7637122553255822,0.45754841786843753,0.5185185185185185
zh_ja,qwen3_8b,plain,bare,mean,full_minus_shuffled,27,1.5452023170612477,1.0635581210807519,2.029274448421266,0.8148148148148148
zh_ja,qwen3_8b,plain,bare,mean,masked_minus_shuffled,27,2.277159211812196,1.4382091675643567,3.1390260245513035,0.8518518518518519
zh_ja,qwen3_8b,plain,bare,sum,full_minus_language_only,27,0.7870544151023582,-0.3813423256079356,1.9784020242867644,0.5555555555555556
zh_ja,qwen3_8b,plain,bare,sum,full_minus_shuffled,27,3.7635824415418835,2.413492769223672,5.167287048587092,0.8148148148148148
zh_ja,qwen3_8b,plain,bare,sum,masked_minus_shuffled,27,4.635302631943314,3.255687407652537,6.019363206183469,0.8518518518518519
zh_ja,qwen3_8b,plain,definition,mean,full_minus_language_only,27,0.2192453764103077,0.030502537775922708,0.4015113727913959,0.7037037037037037
zh_ja,qwen3_8b,plain,definition,mean,full_minus_shuffled,27,0.8539192941453722,0.6524658139105196,1.0717721187406115,0.9259259259259259
zh_ja,qwen3_8b,plain,definition,mean,masked_minus_shuffled,27,0.7466996245914035,0.5232615043719611,0.9697590830149472,0.9259259259259259
zh_ja,qwen3_8b,plain,definition,sum,full_minus_language_only,27,1.3854549902456779,0.4374299137680619,2.393336933630483,0.7777777777777778
zh_ja,qwen3_8b,plain,definition,sum,full_minus_shuffled,27,4.711210780673557,3.625413340992398,5.88006714273382,0.9259259259259259
zh_ja,qwen3_8b,plain,definition,sum,masked_minus_shuffled,27,4.079764330828631,2.9753934771926316,5.223261026099876,0.9259259259259259
zh_ja,qwen3_8b,plain,refers,mean,full_minus_language_only,27,0.5161602982768306,0.35234987813013574,0.6915843860970603,0.8888888888888888
zh_ja,qwen3_8b,plain,refers,mean,full_minus_shuffled,27,1.1269711167724044,0.9186753100819057,1.339872903956307,0.9629629629629629
zh_ja,qwen3_8b,plain,refers,mean,masked_minus_shuffled,27,0.7873212187378494,0.5859527757874242,0.9944557934999462,0.8888888888888888
zh_ja,qwen3_8b,plain,refers,sum,full_minus_language_only,27,3.327709710156476,2.29320168627633,4.492416346514665,0.8888888888888888
zh_ja,qwen3_8b,plain,refers,sum,full_minus_shuffled,27,6.995843428152579,5.713707317246332,8.268190647054599,0.9629629629629629
zh_ja,qwen3_8b,plain,refers,sum,masked_minus_shuffled,27,4.972144162213361,3.824422702965913,6.088173335569876,0.9259259259259259
